-7 29103
0 42453
-7 49225
-42 80744
-32 99984
28 69664
-4 32028
-21 2200
32 58918
71 8028
82 63651
-31 52553
79 65464
68 32855
-20 80533
-24 26684
100 21784
89 53481
32 6868
13 34328
54 32822
61 54682
-36 81532
26 8748
-18 81060
47 36608
63 17594
44 26764
22 38817
48 44961
30 17992
-25 61687
-4 57131
65 27134
-46 82096
25 3553
-33 81804
54 28822
-30 47818
78 36489
25 70696
13 89940
-13 62255
76 71345
15 9024
10 69476
-7 4300
19 83142
43 79033
12 58131
9 4440
3 8749
-30 52620
56 82283
-15 91491
40 45667
-48 8218
93 50474
-44 85012
96 4246
-11 54474
11 37401
87 21235
-33 52906
-42 63521
-24 77747
15 89071
90 86907
31 40416
72 42127
-27 20663
21 10443
11 56102
12 15703
-21 15437
86 67851
61 26373
97 61386
-27 58497
-24 64226
40 41679
46 6329
76 61170
37 72438
-22 95128
-30 66195
68 51413
25 44670
-48 70257
44 81331
-8 13024
48 88307
76 87137
47 3355
54 80335
-23 84002
-30 25903
-5 69113
3 16268
0 21361
-11 5170
79 43537
-40 96895
-17 80449
-15 81281
-8 85548
7 27312
25 50053
29 39897
-23 60081
92 53691
22 58595
-30 67115
-46 99369
48 1961
-48 27481
76 40987
91 80064
-21 91926
96 37736
-49 38643
88 83862
-26 97136
36 80402
33 36377
83 89967
-39 33619
33 86011
-29 8972
54 466
90 38811
53 34413
33 15314
48 34030
66 91340
-26 96797
77 11399
-28 95936
23 63628
51 78269
17 65874
25 90070
87 49500
61 16576
40 77811
73 85754
-33 77691
-6 12770
-35 67346
10 16595
30 67619
45 5019
44 26752
3 20254
20 26346
-35 6734
36 99461
16 8062
45 89235
25 7430
38 58030
63 16369
69 62404
3 61427
95 8640
60 4787
-6 24115
77 71626
-34 59815
-50 73949
-17 23105
22 94731
54 93837
-15 87876
-41 60133
30 82819
-47 21191
-1 86585
-4 44677
52 29695
10 42384
61 62278
62 76990
41 33716
65 42134
8 39315
53 21051
60 4154
65 85893
52 30662
53 20037
18 96890
21 45371
26 41173
15 31484
-47 92420
34 21700
28 56717
-1 4952
-33 68196
55 47152
-44 45027
3 74259
59 99441
60 73913
88 22527
37 76285
-34 35176
-30 19241
72 44407
67 63567
9 57295
38 7874
42 306
-48 37146
99 76263
-17 92362
-42 68851
67 86821
52 59474
-26 31096
87 71035
92 34119
66 61740
42 98910
44 36787
11 59323
54 64093
85 40795
83 96373
-47 65602
37 94941
82 10276
69 57287
10 48434
-28 90533
-46 31464
-7 35966
-42 84129
-48 51645
45 20202
-45 78217
44 15215
-49 79423
-48 39410
10 66652
63 81134
-14 79325
40 41736
-13 21209
21 86075
33 2402
15 6012
18 32175
81 52423
-32 89529
-37 4953
28 1203
81 26405
-20 25231
11 89125
84 87176
32 53475
63 78019
-25 35815
-28 18082
9 43671
-33 72130
26 75202
-7 56173
-50 4475
80 16600
31 46149
66 78650
83 14780
-9 54718
29 95762
14 90513
-8 41097
-17 77149
-24 84109
-41 15151
-47 32066
2 93813
58 7935
84 51243
-46 12038
70 54540
-31 18349
94 47091
25 53420
-7 69735
4 76405
-36 31121
80 45130
-41 10763
48 36204
34 73369
-9 29544
-22 8239
29 33519
52 82591
73 60028
-35 36446
-48 86670
92 60559
-14 18049
28 5623
85 6891
-18 28306
86 77716
67 97610
6 81333
-20 14891
-16 70863
41 81058
18 98963
-7 66289
60 33482
-20 86421
12 2622
-14 92945
-1 93623
-15 31475
3 68013
96 85237
58 15199
68 75999
-40 86527
59 23759
4 30371
-46 78122
38 17520
-40 4674
53 79848
-43 3857
7 54424
58 35843
-46 28071
87 81262
8 43448
41 58163
42 82047
-23 55177
5 57755
92 58667
-22 32806
27 33809
-12 13902
-36 17679
73 45927
-50 92569
13 34687
81 81099
50 12079
70 75191
47 61562
-31 14172
68 219
86 44885
-23 80986
77 62449
66 73043
-28 80468
88 67442
94 97044
3 19680
85 30069
49 50727
-21 33474
30 89878
2 34683
6 58370
10 27751
66 50905
-7 32912
-35 8890
-1 78384
23 24320
84 85227
51 73349
-34 21480
66 4585
68 80098
64 95418
60 34468
93 54940
15 69438
32 34355
21 88248
-37 2526
-10 49852
81 49222
-44 9698
-47 3438
58 81653
62 9897
58 2519
72 87383
89 86144
18 28891
76 17150
58 89760
58 13490
-40 126
35 25724
88 39247
-1 30418
10 20162
-33 94712
-6 67743
-35 33089
46 12199
30 8473
-5 50927
-50 15084
-38 15227
-29 79999
-38 35172
-45 45452
-45 11577
-6 70653
12 63102
58 55643
99 73889
-17 23213
46 43070
-6 51975
-32 8260
55 71201
-14 87766
-26 39003
28 34869
-36 24330
-27 28840
61 38042
59 73659
-33 7591
45 42467
91 20022
48 29938
82 90691
19 15888
30 60979
95 35815
96 83333
89 51166
27 42924
12 90391
-47 88779
58 69737
61 75998
64 68217
32 96507
51 79524
99 43390
41 76114
37 15172
-48 93096
42 32500
0 57384
-26 52490
54 70870
50 27287
-13 95369
50 96841
11 75588
6 24851
-16 89129
32 70839
6 54237
-21 94465
9 81012
-48 22351
80 34841
3 19369
-22 87033
13 17124
-26 99974
97 51865
61 93179
2 76798
100 54247
-6 45274
44 39357
-33 28379
3 63044
96 40294
-42 81534
-32 34513
38 50197
-36 24949
94 58442
45 27834
35 2834
25 70108
-18 61107
14 81131
34 64905
14 75079
30 75220
-24 30557
73 42651
42 98669
-36 49846
67 56909
-24 3414
14 69975
6 40281
-17 20270
46 10210
-15 55478
30 53634
-42 86668
2 95716
-12 71854
99 81555
63 9197
31 89611
48 81093
-40 73749
-7 72202
-4 36210
1 39017
65 56335
41 35955
-12 98718
-14 54211
22 60744
80 3592
62 35328
55 43745
27 94206
27 73790
68 93509
51 55976
37 9235
-39 60771
47 86704
33 54637
94 8128
68 42286
98 31079
98 75548
-6 70078
-11 64633
91 70936
60 54990
9 77670
23 81662
6 16365
-48 71140
-38 65814
74 20098
23 48049
-32 11907
24 98029
44 63021
88 83393
86 37281
12 34060
-20 91579
-36 26643
67 2840
-29 24403
46 24546
8 38490
19 99070
60 27595
-20 89523
43 10253
43 48170
-18 88326
35 53740
74 66111
-6 41539
39 25637
37 37868
12 12389
-28 89295
39 57912
-42 10262
16 25877
16 49759
66 44851
1 45465
90 73415
22 96088
-21 21176
-16 49809
20 73550
-12 20159
-50 73520
61 67817
-28 47790
93 39050
51 3655
55 34806
24 74995
-15 83001
62 40197
43 7651
28 54802
67 91702
-36 86268
58 95967
27 65561
40 75356
66 6856
87 41339
-20 32987
48 76697
74 62403
91 82523
18 28770
33 89945
60 26691
78 82577
-12 34037
93 73821
43 48492
84 12826
43 18617
44 85835
71 64056
-6 12820
2 40264
78 66386
-11 33722
22 89119
92 30782
84 31456
-22 9363
84 55316
3 21014
66 96407
23 47979
-38 99908
-29 30116
22 24770
-19 29266
90 23917
54 43457
58 21251
31 55562
48 72372
-21 5785
-32 76519
-10 50563
71 74897
76 10026
35 57432
-18 13239
14 40951
-1 59432
-8 53878
49 3309
-38 7281
95 800
-7 56646
95 38901
93 91761
17 65547
29 76183
-41 32817
-3 20388
83 55086
-17 17197
27 67861
15 11679
30 23867
5 48692
85 92405
27 6643
-16 856
1 98622
56 41360
-1 17144
3 75012
78 39367
-25 77108
-5 83373
-46 70277
-28 16870
-30 91420
5 98133
-10 26807
74 75164
-28 35500
-48 45119
-33 77797
32 92462
44 50473
92 42414
56 19282
5 82368
90 74237
87 61287
-27 99014
22 99002
43 23055
91 22071
33 76661
-43 1775
-38 95392
-41 64867
11 23337
97 25048
17 83285
100 31998
54 81944
-50 48012
100 12809
34 33397
95 87453
15 18607
78 62235
19 93071
-36 54262
-37 67407
32 74442
2 71897
59 5954
93 4292
-15 97108
-3 40860
-9 67005
26 67934
-18 14520
10 7987
-39 50079
63 28830
-25 99973
-3 67560
52 33097
14 36591
29 83591
-29 38020
-37 38134
12 11486
-49 94951
-19 30643
-48 73920
29 74473
64 16258
9 6763
60 41756
64 95001
-3 73844
-29 12314
19 30230
-18 47181
-1 90095
-15 36068
14 43863
57 79821
0 32601
56 33473
44 25392
34 11311
-30 6755
-20 24337
-40 53664
61 6590
-48 14601
4 67150
15 511
17 75002
87 32235
-25 35186
-6 74973
65 47614
67 58173
94 30445
52 5382
64 57917
16 59827
49 93350
86 17942
80 73701
-11 67898
7 93724
66 87884
17 75365
23 79793
-49 12567
20 74612
9 78690
-17 57618
43 32700
77 67240
54 91487
-2 5572
63 73259
58 33831
-33 72408
71 20513
49 70136
-4 51208
-12 61218
55 5106
33 85765
-46 50315
7 28852
-10 89939
-33 87283
2 84870
7 595
-32 96309
80 30307
59 53516
